date,close,SMA50,SMA100,Signal,Entry/Exit,Position,Entry/Exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns
4/9/18,170.05,170.8268,171.9659,0,0,0,0,0,115195,115195,0,0.15195
4/10/18,173.25,170.8616,171.9587,0,0,0,0,0,115195,115195,0,0.15195
4/11/18,172.44,170.9512,171.9697,0,0,0,0,0,115195,115195,0,0.15195
4/12/18,174.14,171.0946,172.0203,0,0,0,0,0,115195,115195,0,0.15195
4/13/18,174.73,171.2406,172.0566,0,0,0,0,0,115195,115195,0,0.15195
4/16/18,175.82,171.4014,172.1133,0,0,0,0,0,115195,115195,0,0.15195
4/17/18,178.24,171.7562,172.1959,0,0,0,0,0,115195,115195,0,0.15195
4/18/18,177.84,172.1832,172.2429,0,0,0,0,0,115195,115195,0,0.15195
4/19/18,172.8,172.3786,172.2213,1,1,500,500,86400,28795,115195,0,0.15195
4/20/18,165.72,172.5022,172.1288,1,0,500,0,82860,28795,111655,-0.03073050046,0.11655
4/23/18,165.24,172.704,172.0403,1,0,500,0,82620,28795,111415,-0.002149478304,0.11415
4/24/18,162.94,172.8346,171.939,1,0,500,0,81470,28795,110265,-0.01032176996,0.10265
4/25/18,163.65,172.8534,171.8807,1,0,500,0,81825,28795,110620,0.003219516619,0.1062
4/26/18,164.22,172.851,171.8044,1,0,500,0,82110,28795,110905,0.002576387633,0.10905
4/27/18,162.32,172.75,171.7171,1,0,500,0,81160,28795,109955,-0.008565889725,0.09955
4/30/18,165.26,172.5954,171.6717,1,0,500,0,82630,28795,111425,0.01336910554,0.11425
5/1/18,169.1,172.5288,171.6663,1,0,500,0,84550,28795,113345,0.01723132152,0.13345
5/2/18,176.57,172.6232,171.7419,1,0,500,0,88285,28795,117080,0.03295249018,0.1708
5/3/18,176.89,172.7396,171.8176,1,0,500,0,88445,28795,117240,0.001366586949,0.1724
5/4/18,183.83,172.9662,171.9622,1,0,500,0,91915,28795,120710,0.02959740703,0.2071
5/7/18,185.16,173.1594,172.0871,1,0,500,0,92580,28795,121375,0.005509071328,0.21375
5/8/18,186.05,173.301,172.2306,1,0,500,0,93025,28795,121820,0.003666323378,0.2182
5/9/18,187.36,173.4804,172.3815,1,0,500,0,93680,28795,122475,0.005376785421,0.22475
5/10/18,190.04,173.7188,172.5597,1,0,500,0,95020,28795,123815,0.01094100837,0.23815
5/11/18,188.59,173.9906,172.7059,1,0,500,0,94295,28795,123090,-0.005855510237,0.2309
5/14/18,188.15,174.2294,172.8232,1,0,500,0,94075,28795,122870,-0.001787310098,0.2287
5/15/18,186.44,174.4218,172.9422,1,0,500,0,93220,28795,122015,-0.006958574103,0.22015
5/16/18,188.18,174.652,173.0805,1,0,500,0,94090,28795,122885,0.007130270868,0.22885
5/17/18,186.99,174.8912,173.2003,1,0,500,0,93495,28795,122290,-0.004841925377,0.2229
5/18/18,186.31,175.0786,173.3133,1,0,500,0,93155,28795,121950,-0.002780276392,0.2195
5/21/18,187.63,175.2316,173.4839,1,0,500,0,93815,28795,122610,0.005412054121,0.2261
5/22/18,187.16,175.3404,173.6495,1,0,500,0,93580,28795,122375,-0.001916646277,0.22375
5/23/18,188.36,175.5082,173.8223,1,0,500,0,94180,28795,122975,0.004902962206,0.22975
5/24/18,188.15,175.7024,174.0115,1,0,500,0,94075,28795,122870,-0.0008538320797,0.2287
5/25/18,188.58,175.901,174.1747,1,0,500,0,94290,28795,123085,0.00174981688,0.23085
5/29/18,187.9,176.0986,174.3314,1,0,500,0,93950,28795,122745,-0.002762318723,0.22745
5/30/18,187.5,176.3426,174.4761,1,0,500,0,93750,28795,122545,-0.001629394273,0.22545
5/31/18,186.87,176.5752,174.5948,1,0,500,0,93435,28795,122230,-0.002570484312,0.2223
6/1/18,190.24,176.9546,174.7537,1,0,500,0,95120,28795,123915,0.01378548638,0.23915
6/4/18,191.83,177.4142,174.9287,1,0,500,0,95915,28795,124710,0.006415688173,0.2471
6/5/18,193.31,177.9816,175.1189,1,0,500,0,96655,28795,125450,0.005933766338,0.2545
6/6/18,193.98,178.4058,175.3059,1,0,500,0,96990,28795,125785,0.002670386608,0.25785
6/7/18,193.46,178.9082,175.4696,1,0,500,0,96730,28795,125525,-0.00206701912,0.25525
6/8/18,191.7,179.4126,175.6247,1,0,500,0,95850,28795,124645,-0.007010555666,0.24645
6/11/18,191.23,179.8816,175.746,1,0,500,0,95615,28795,124410,-0.001885354407,0.2441
6/12/18,192.28,180.3936,175.8762,1,0,500,0,96140,28795,124935,0.004219918013,0.24935
6/13/18,190.7,180.8398,175.9986,1,0,500,0,95350,28795,124145,-0.00632328811,0.24145
6/14/18,190.8,181.2236,176.1366,1,0,500,0,95400,28795,124195,0.0004027548431,0.24195
6/15/18,188.84,181.5444,176.2546,1,0,500,0,94420,28795,123215,-0.007890816861,0.23215
6/18/18,188.74,181.9516,176.3998,1,0,500,0,94370,28795,123165,-0.000405794749,0.23165
6/19/18,185.69,182.2644,176.5456,1,0,500,0,92845,28795,121640,-0.0123817643,0.2164
6/20/18,186.5,182.5294,176.6955,1,0,500,0,93250,28795,122045,0.003329496876,0.22045
6/21/18,185.46,182.7898,176.8705,1,0,500,0,92730,28795,121525,-0.004260723504,0.21525
6/22/18,184.92,183.0054,177.05,1,0,500,0,92460,28795,121255,-0.002221765069,0.21255
6/25/18,182.17,183.1542,177.1974,1,0,500,0,91085,28795,119880,-0.01133973857,0.1988
6/26/18,184.43,183.3264,177.3639,1,0,500,0,92215,28795,121010,0.009426092759,0.2101
6/27/18,184.16,183.4448,177.6005,1,0,500,0,92080,28795,120875,-0.00111561028,0.20875
6/28/18,185.5,183.598,177.8906,1,0,500,0,92750,28795,121545,0.005542916236,0.21545
6/29/18,185.11,183.8442,178.1114,1,0,500,0,92555,28795,121350,-0.00160434407,0.2135
7/2/18,187.18,184.2734,178.3878,1,0,500,0,93590,28795,122385,0.008529048208,0.22385
7/3/18,183.92,184.647,178.6755,1,0,500,0,91960,28795,120755,-0.01331862565,0.20755
7/5/18,185.4,185.0962,178.9654,1,0,500,0,92700,28795,121495,0.006128110637,0.21495
7/6/18,187.97,185.5826,179.218,1,0,500,0,93985,28795,122780,0.01057656694,0.2278
7/9/18,190.58,186.1098,179.4804,1,0,500,0,95290,28795,124085,0.0106287669,0.24085
7/10/18,190.35,186.6704,179.7102,1,0,500,0,95175,28795,123970,-0.0009267840593,0.2397
7/11/18,187.88,187.1228,179.8591,1,0,500,0,93940,28795,122735,-0.009962087602,0.22735
7/12/18,191.03,187.5614,180.0451,1,0,500,0,95515,28795,124310,0.01283252536,0.2431
7/13/18,191.33,187.8566,180.2399,1,0,500,0,95665,28795,124460,0.001206660767,0.2446
7/16/18,190.91,188.137,180.4383,1,0,500,0,95455,28795,124250,-0.001687289089,0.2425
7/17/18,191.45,188.2894,180.6278,1,0,500,0,95725,28795,124520,0.002173038229,0.2452
7/18/18,190.4,188.3942,180.7768,1,0,500,0,95200,28795,123995,-0.00421619017,0.23995
7/19/18,191.88,188.5108,180.9059,1,0,500,0,95940,28795,124735,0.00596798258,0.24735
7/20/18,191.44,188.5924,181.0364,1,0,500,0,95720,28795,124515,-0.001763739127,0.24515
7/23/18,191.61,188.6238,181.1713,1,0,500,0,95805,28795,124600,0.0006826486769,0.246
7/24/18,193,188.712,181.3513,1,0,500,0,96500,28795,125295,0.005577849117,0.25295
7/25/18,194.82,188.8454,181.5374,1,0,500,0,97410,28795,126205,0.007262859651,0.26205
7/26/18,194.21,189.0008,181.7113,1,0,500,0,97105,28795,125900,-0.002416702983,0.259
7/27/18,190.98,189.0568,181.8544,1,0,500,0,95490,28795,124285,-0.01282764098,0.24285
7/30/18,189.91,189.1152,182.0032,1,0,500,0,94955,28795,123750,-0.00430462244,0.2375
7/31/18,190.29,189.1948,182.1367,1,0,500,0,95145,28795,123940,0.001535353535,0.2394
8/1/18,201.5,189.4722,182.3519,1,0,500,0,100750,28795,129545,0.04522349524,0.29545
8/2/18,207.39,189.8768,182.6086,1,0,500,0,103695,28795,132490,0.0227334131,0.3249
8/3/18,207.99,190.2694,182.8888,1,0,500,0,103995,28795,132790,0.002264321836,0.3279
8/6/18,209.07,190.6878,183.1951,1,0,500,0,104535,28795,133330,0.004066571278,0.3333
8/7/18,207.11,191.0584,183.4797,1,0,500,0,103555,28795,132350,-0.007350183755,0.3235
8/8/18,207.25,191.4454,183.772,1,0,500,0,103625,28795,132420,0.0005289006422,0.3242
8/9/18,208.88,191.873,184.1078,1,0,500,0,104440,28795,133235,0.006154659417,0.33235
8/10/18,207.53,192.2862,184.4307,1,0,500,0,103765,28795,132560,-0.005066236349,0.3256
8/13/18,208.87,192.6588,184.8067,1,0,500,0,104435,28795,133230,0.005054315027,0.3323
8/14/18,209.75,193.0172,185.2157,1,0,500,0,104875,28795,133670,0.003302559484,0.3367
8/15/18,210.24,193.3558,185.6687,1,0,500,0,105120,28795,133915,0.001832871998,0.33915
8/16/18,213.32,193.7426,186.0742,1,0,500,0,106660,28795,135455,0.01149983198,0.35455
8/17/18,217.58,194.225,186.5666,1,0,500,0,108790,28795,137585,0.01572477945,0.37585
8/20/18,215.46,194.7002,187.0564,1,0,500,0,107730,28795,136525,-0.007704328233,0.36525
8/21/18,215.04,195.1764,187.529,1,0,500,0,107520,28795,136315,-0.001538179821,0.36315
8/22/18,215.05,195.6318,188.0127,1,0,500,0,107525,28795,136320,3.67E-05,0.3632
8/23/18,215.49,196.1276,188.4837,1,0,500,0,107745,28795,136540,0.001613849765,0.3654
8/24/18,216.16,196.6348,188.9292,1,0,500,0,108080,28795,136875,0.002453493482,0.36875
8/27/18,217.94,197.2168,189.3806,1,0,500,0,108970,28795,137765,0.006502283105,0.37765
8/28/18,219.7,197.836,189.8938,1,0,500,0,109850,28795,138645,0.006387689181,0.38645
8/29/18,222.98,198.5818,190.4231,1,0,500,0,111490,28795,140285,0.01182877132,0.40285
8/30/18,225.03,199.3524,190.9409,1,0,500,0,112515,28795,141310,0.007306554514,0.4131
8/31/18,227.63,200.1958,191.4928,1,0,500,0,113815,28795,142610,0.009199632015,0.4261
9/4/18,228.36,201.0646,192.035,1,0,500,0,114180,28795,142975,0.00255942781,0.42975
9/5/18,226.87,201.9586,192.5564,1,0,500,0,113435,28795,142230,-0.005210701172,0.4223
9/6/18,223.1,202.732,193.0292,1,0,500,0,111550,28795,140345,-0.01325318147,0.40345
9/7/18,221.3,203.4748,193.4598,1,0,500,0,110650,28795,139445,-0.006412768535,0.39445
9/10/18,218.33,204.1314,193.8647,1,0,500,0,109165,28795,137960,-0.01064935996,0.3796
9/11/18,223.85,204.9062,194.3752,1,0,500,0,111925,28795,140720,0.02000579878,0.4072
9/12/18,221.07,205.584,194.9287,1,0,500,0,110535,28795,139330,-0.009877771461,0.3933
9/13/18,226.41,206.4338,195.5404,1,0,500,0,113205,28795,142000,0.01916313787,0.42
9/14/18,223.84,207.2026,196.1494,1,0,500,0,111920,28795,140715,-0.009049295775,0.40715
9/17/18,217.88,207.8008,196.6917,1,0,500,0,108940,28795,137735,-0.02117755747,0.37735
9/18/18,218.24,208.354,197.2319,1,0,500,0,109120,28795,137915,0.001306857371,0.37915
9/19/18,218.37,208.9144,197.7924,1,0,500,0,109185,28795,137980,0.0004713047892,0.3798
9/20/18,220.03,209.5574,198.3401,1,0,500,0,110015,28795,138810,0.006015364546,0.3881
9/21/18,217.66,210.09,198.8257,1,0,500,0,108830,28795,137625,-0.00853684893,0.37625
9/24/18,220.79,210.6792,199.2679,1,0,500,0,110395,28795,139190,0.01137148047,0.3919
9/25/18,222.19,211.3048,199.7209,1,0,500,0,111095,28795,139890,0.005029096918,0.3989
9/26/18,220.42,211.8842,200.0868,1,0,500,0,110210,28795,139005,-0.006326399314,0.39005
9/27/18,224.95,212.5752,200.4847,1,0,500,0,112475,28795,141270,0.0162943779,0.4127
9/28/18,225.74,213.2524,200.8816,1,0,500,0,112870,28795,141665,0.002796064274,0.41665
10/1/18,227.26,213.9688,201.2806,1,0,500,0,113630,28795,142425,0.005364768997,0.42425
10/2/18,229.28,214.7222,201.673,1,0,500,0,114640,28795,143435,0.007091451641,0.43435
10/3/18,232.07,215.5036,202.1078,1,0,500,0,116035,28795,144830,0.009725659706,0.4483
10/4/18,227.99,216.167,202.5062,1,0,500,0,113995,28795,142790,-0.01408547953,0.4279
10/5/18,224.29,216.7686,202.8847,1,0,500,0,112145,28795,140940,-0.01295608936,0.4094
10/8/18,223.77,217.4244,203.2406,1,0,500,0,111885,28795,140680,-0.001844756634,0.4068
10/9/18,226.87,218.1636,203.6394,1,0,500,0,113435,28795,142230,0.01101791299,0.4223
10/10/18,216.36,218.685,203.9399,1,0,500,0,108180,28795,136975,-0.0369471982,0.36975
10/11/18,214.45,218.944,204.2081,1,0,500,0,107225,28795,136020,-0.006972075196,0.3602
10/12/18,222.11,219.2384,204.5576,1,0,500,0,111055,28795,139850,0.02815762388,0.3985
10/15/18,217.36,219.4258,204.8476,1,0,500,0,108680,28795,137475,-0.01698248123,0.37475
10/16/18,222.15,219.6874,205.1876,1,0,500,0,111075,28795,139870,0.01742134934,0.3987
10/17/18,221.19,219.969,205.5137,1,0,500,0,110595,28795,139390,-0.003431758061,0.3939
10/18/18,216.02,220.1444,205.7949,1,0,500,0,108010,28795,136805,-0.01854508932,0.36805
10/19/18,219.31,220.353,206.113,1,0,500,0,109655,28795,138450,0.01202441431,0.3845
10/22/18,220.65,220.6154,206.4508,1,0,500,0,110325,28795,139120,0.004839292163,0.3912
10/23/18,222.73,220.8926,206.7757,1,0,500,0,111365,28795,140160,0.007475560667,0.4016
10/24/18,215.09,220.9994,207.0083,1,0,500,0,107545,28795,136340,-0.02725456621,0.3634
10/25/18,219.8,221.1906,207.2732,1,0,500,0,109900,28795,138695,0.01727299399,0.38695
10/26/18,216.3,221.2502,207.4964,1,0,500,0,108150,28795,136945,-0.01261761419,0.36945
10/29/18,212.24,221.1434,207.6842,1,0,500,0,106120,28795,134915,-0.01482346928,0.34915
10/30/18,213.3,221.1002,207.9002,1,0,500,0,106650,28795,135445,0.003928399363,0.35445
10/31/18,218.86,221.1766,208.1765,1,0,500,0,109430,28795,138225,0.02052493632,0.38225
11/1/18,222.22,221.32,208.4759,1,0,500,0,111110,28795,139905,0.01215409658,0.39905
11/2/18,207.48,221.1598,208.6437,1,0,500,0,103740,28795,132535,-0.05267860334,0.32535
11/5/18,201.59,220.8684,208.7516,1,0,500,0,100795,28795,129590,-0.02222054552,0.2959
11/6/18,203.77,220.585,208.9009,1,0,500,0,101885,28795,130680,0.008411142835,0.3068
11/7/18,209.95,220.39,209.113,1,0,500,0,104975,28795,133770,0.02364554637,0.3377
11/8/18,208.49,220.1002,209.341,1,0,500,0,104245,28795,133040,-0.005457127906,0.3304
11/9/18,204.47,219.689,209.5207,1,0,500,0,102235,28795,131030,-0.01510823812,0.3103
11/12/18,194.17,219.0198,209.6078,1,0,500,0,97085,28795,125880,-0.03930397619,0.2588
11/13/18,192.23,218.2972,209.6809,1,0,500,0,96115,28795,124910,-0.007705751509,0.2491
11/14/18,186.8,217.4958,209.7272,1,0,500,0,93400,28795,122195,-0.02173564967,0.22195
11/15/18,191.41,216.862,209.797,1,0,500,0,95705,28795,124500,0.01886329228,0.245
11/16/18,193.53,216.3066,209.8907,1,0,500,0,96765,28795,125560,0.008514056225,0.2556
11/19/18,185.86,215.6572,209.8943,1,0,500,0,92930,28795,121725,-0.03054316661,0.21725
11/20/18,176.98,214.7198,209.813,1,0,500,0,88490,28795,117285,-0.03647566235,0.17285
11/21/18,176.78,213.834,209.709,1,0,500,0,88390,28795,117185,-0.0008526239502,0.17185
11/23/18,172.29,212.7516,209.5927,1,0,500,0,86145,28795,114940,-0.01915774203,0.1494
11/26/18,174.62,211.7672,209.4849,1,0,500,0,87310,28795,116105,0.01013572299,0.16105
11/27/18,174.24,210.8944,209.3476,1,0,500,0,87120,28795,115915,-0.001636449765,0.15915
11/28/18,180.94,210.1484,209.2512,1,0,500,0,90470,28795,119265,0.02890048743,0.19265
11/29/18,179.55,209.372,209.1432,1,0,500,0,89775,28795,118570,-0.005827359242,0.1857
11/30/18,178.58,208.543,209.0502,0,-1,0,-500,0,118085,118085,-0.004090410728,0.18085
12/3/18,184.82,207.8862,208.9881,0,0,0,0,0,118085,118085,0,0.18085
12/4/18,176.69,207.0042,208.8417,0,0,0,0,0,118085,118085,0,0.18085
12/6/18,174.72,206.0548,208.6798,0,0,0,0,0,118085,118085,0,0.18085
12/7/18,168.49,205.0162,208.4502,0,0,0,0,0,118085,118085,0,0.18085
12/10/18,169.6,203.9092,208.2422,0,0,0,0,0,118085,118085,0,0.18085
12/11/18,168.63,202.767,208.0097,0,0,0,0,0,118085,118085,0,0.18085
12/12/18,169.1,201.6038,207.7863,0,0,0,0,0,118085,118085,0,0.18085
12/13/18,170.95,200.4372,207.5797,0,0,0,0,0,118085,118085,0,0.18085
12/14/18,165.48,199.1054,207.3045,0,0,0,0,0,118085,118085,0,0.18085
12/17/18,163.94,197.8244,206.9957,0,0,0,0,0,118085,118085,0,0.18085
12/18/18,166.07,196.66,206.7143,0,0,0,0,0,118085,118085,0,0.18085
12/19/18,160.89,195.4024,206.4134,0,0,0,0,0,118085,118085,0,0.18085
12/20/18,156.83,194.0016,206.0826,0,0,0,0,0,118085,118085,0,0.18085
12/21/18,150.73,192.689,205.687,0,0,0,0,0,118085,118085,0,0.18085
12/24/18,146.83,191.3366,205.1403,0,0,0,0,0,118085,118085,0,0.18085
12/26/18,157.17,190.0378,204.6381,0,0,0,0,0,118085,118085,0,0.18085
12/27/18,156.15,188.8136,204.1197,0,0,0,0,0,118085,118085,0,0.18085
12/28/18,156.23,187.4952,203.5913,0,0,0,0,0,118085,118085,0,0.18085
12/31/18,157.74,186.2262,203.0976,0,0,0,0,0,118085,118085,0,0.18085
1/2/19,157.92,185.0642,202.6043,0,0,0,0,0,118085,118085,0,0.18085
1/3/19,142.19,183.5218,201.9374,0,0,0,0,0,118085,118085,0,0.18085
1/4/19,148.26,182.074,201.3447,0,0,0,0,0,118085,118085,0,0.18085
1/7/19,147.93,180.578,200.7353,0,0,0,0,0,118085,118085,0,0.18085
1/8/19,150.75,179.2912,200.1453,0,0,0,0,0,118085,118085,0,0.18085
1/9/19,153.31,177.9614,199.576,0,0,0,0,0,118085,118085,0,0.18085
1/10/19,153.8,176.7114,198.9808,0,0,0,0,0,118085,118085,0,0.18085
1/11/19,152.29,175.5124,198.3279,0,0,0,0,0,118085,118085,0,0.18085
1/14/19,150,174.2464,197.6733,0,0,0,0,0,118085,118085,0,0.18085
1/15/19,153.07,172.9306,197.0536,0,0,0,0,0,118085,118085,0,0.18085
1/16/19,154.94,171.585,196.4525,0,0,0,0,0,118085,118085,0,0.18085
1/17/19,155.86,170.5526,195.8562,0,0,0,0,0,118085,118085,0,0.18085
1/18/19,156.82,169.6572,195.2628,0,0,0,0,0,118085,118085,0,0.18085
1/22/19,153.3,168.6478,194.6164,0,0,0,0,0,118085,118085,0,0.18085
1/23/19,153.92,167.5272,193.9586,0,0,0,0,0,118085,118085,0,0.18085
1/24/19,152.7,166.4114,193.2558,0,0,0,0,0,118085,118085,0,0.18085
1/25/19,157.76,165.4772,192.5831,0,0,0,0,0,118085,118085,0,0.18085
1/28/19,156.3,164.7198,191.8698,0,0,0,0,0,118085,118085,0,0.18085
1/29/19,154.68,163.9688,191.133,0,0,0,0,0,118085,118085,0,0.18085
1/30/19,165.25,163.5378,190.5168,0,0,0,0,0,118085,118085,0,0.18085
1/31/19,166.44,163.0384,189.9502,0,0,0,0,0,118085,118085,0,0.18085
2/1/19,166.52,162.4982,189.4024,0,0,0,0,0,118085,118085,0,0.18085
2/4/19,171.25,162.206,188.9316,0,0,0,0,0,118085,118085,0,0.18085
2/5/19,174.18,162.15,188.4349,0,0,0,0,0,118085,118085,0,0.18085
2/6/19,174.24,162.0992,187.9666,0,0,0,0,0,118085,118085,0,0.18085
2/7/19,170.94,162.0722,187.4119,0,0,0,0,0,118085,118085,0,0.18085
2/8/19,170.41,161.988,186.8776,0,0,0,0,0,118085,118085,0,0.18085
2/11/19,169.43,161.8918,186.3931,0,0,0,0,0,118085,118085,0,0.18085
2/12/19,170.89,161.6908,185.9196,0,0,0,0,0,118085,118085,0,0.18085
2/13/19,170.18,161.5034,185.4377,0,0,0,0,0,118085,118085,0,0.18085
2/14/19,170.8,161.3478,184.9454,0,0,0,0,0,118085,118085,0,0.18085
2/15/19,170.42,161.0598,184.473,0,0,0,0,0,118085,118085,0,0.18085
2/19/19,170.93,160.9446,183.9744,0,0,0,0,0,118085,118085,0,0.18085
2/20/19,172.03,160.8908,183.4728,0,0,0,0,0,118085,118085,0,0.18085
2/21/19,171.06,160.9422,182.9792,0,0,0,0,0,118085,118085,0,0.18085
2/22/19,172.97,161.0096,182.4594,0,0,0,0,0,118085,118085,0,0.18085
2/25/19,174.23,161.1216,181.9443,0,0,0,0,0,118085,118085,0,0.18085
2/26/19,174.33,161.2262,181.415,0,0,0,0,0,118085,118085,0,0.18085
2/27/19,174.87,161.3046,180.8709,0,0,0,0,0,118085,118085,0,0.18085
2/28/19,173.15,161.458,180.2817,0,0,0,0,0,118085,118085,0,0.18085
3/1/19,174.97,161.6786,179.7515,0,0,0,0,0,118085,118085,0,0.18085
3/4/19,175.85,161.8742,179.2671,0,0,0,0,0,118085,118085,0,0.18085
3/5/19,175.53,162.167,178.7847,0,0,0,0,0,118085,118085,0,0.18085
3/6/19,174.52,162.5208,178.2612,0,0,0,0,0,118085,118085,0,0.18085
3/7/19,172.5,162.9562,177.8226,0,0,0,0,0,118085,118085,0,0.18085
3/8/19,172.91,163.4778,177.4072,0,0,0,0,0,118085,118085,0,0.18085
3/11/19,178.9,163.9124,176.9751,0,0,0,0,0,118085,118085,0,0.18085
3/12/19,180.91,164.4076,176.6106,0,0,0,0,0,118085,118085,0,0.18085
3/13/19,181.71,164.9172,176.2062,0,0,0,0,0,118085,118085,0,0.18085
3/14/19,183.73,165.437,175.8316,0,0,0,0,0,118085,118085,0,0.18085
3/15/19,186.12,166.001,175.5326,0,0,0,0,0,118085,118085,0,0.18085
3/18/19,188.02,166.9176,175.2197,0,0,0,0,0,118085,118085,0,0.18085
3/19/19,186.53,167.683,174.8785,0,0,0,0,0,118085,118085,0,0.18085
3/20/19,188.16,168.4876,174.5328,0,0,0,0,0,118085,118085,0,0.18085
3/21/19,195.09,169.3744,174.3328,0,0,0,0,0,118085,118085,0,0.18085
3/22/19,191.05,170.1292,174.0453,0,0,0,0,0,118085,118085,0,0.18085
3/25/19,188.74,170.828,173.7697,0,0,0,0,0,118085,118085,0,0.18085
3/26/19,186.79,171.518,173.5152,0,0,0,0,0,118085,118085,0,0.18085
3/27/19,188.47,172.2874,173.2669,0,0,0,0,0,118085,118085,0,0.18085
3/28/19,188.72,173.0004,172.9655,1,1,500,500,94360,23725,118085,0,0.18085
3/29/19,189.95,173.7006,172.6428,1,0,500,0,94975,23725,118700,0.0052081128,0.187
4/1/19,191.24,174.4082,172.4804,1,0,500,0,95620,23725,119345,0.005433866891,0.19345
4/2/19,194.02,175.1522,172.4047,1,0,500,0,97010,23725,120735,0.01164690603,0.20735
4/3/19,195.35,175.9932,172.3205,1,0,500,0,97675,23725,121400,0.005507930592,0.214
4/4/19,195.69,176.8286,172.1779,1,0,500,0,97845,23725,121570,0.001400329489,0.2157
4/5/19,197,177.7146,172.063,1,0,500,0,98500,23725,122225,0.005387842395,0.22225
4/8/19,200.1,178.5614,172.0193,1,0,500,0,100050,23725,123775,0.01268152997,0.23775
4/9/19,199.5,179.4254,172.0726,1,0,500,0,99750,23725,123475,-0.002423752777,0.23475
4/10/19,200.62,180.3442,172.1565,1,0,500,0,100310,23725,124035,0.004535331039,0.24035
4/11/19,198.95,181.0182,172.278,1,0,500,0,99475,23725,123200,-0.006731970815,0.232
4/12/19,198.87,181.6668,172.3526,1,0,500,0,99435,23725,123160,-0.0003246753247,0.2316
4/15/19,199.23,182.321,172.4096,1,0,500,0,99615,23725,123340,0.001461513478,0.2334
4/16/19,199.25,182.881,172.5435,1,0,500,0,99625,23725,123350,8.11E-05,0.2335
4/17/19,203.13,183.46,172.805,1,0,500,0,101565,23725,125290,0.01572760438,0.2529
4/18/19,203.86,184.0524,173.0758,1,0,500,0,101930,23725,125655,0.00291324128,0.25655
4/22/19,204.53,184.7242,173.3982,1,0,500,0,102265,23725,125990,0.002666030003,0.2599
4/23/19,207.48,185.4656,173.7268,1,0,500,0,103740,23725,127465,0.01170727836,0.27465
4/24/19,207.16,186.2202,174.056,1,0,500,0,103580,23725,127305,-0.001255246538,0.27305
4/25/19,205.28,186.908,174.2994,1,0,500,0,102640,23725,126365,-0.007383841954,0.26365
4/26/19,204.3,187.5904,174.5469,1,0,500,0,102150,23725,125875,-0.003877655997,0.25875
4/29/19,204.61,188.2666,174.8072,1,0,500,0,102305,23725,126030,0.001231380338,0.2603
4/30/19,200.67,188.8716,174.9657,1,0,500,0,100335,23725,124060,-0.01563119892,0.2406
5/1/19,210.52,189.6634,175.304,1,0,500,0,105260,23725,128985,0.03969853297,0.28985
5/2/19,209.15,190.4058,175.6483,1,0,500,0,104575,23725,128300,-0.005310695042,0.283
5/3/19,211.75,191.2196,176.0809,1,0,500,0,105875,23725,129600,0.01013250195,0.296
5/6/19,208.48,191.9298,176.4697,1,0,500,0,104240,23725,127965,-0.01261574074,0.27965
5/7/19,202.86,192.5024,176.812,1,0,500,0,101430,23725,125155,-0.02195912945,0.25155
5/8/19,202.9,193.0738,177.15,1,0,500,0,101450,23725,125175,0.0001598018457,0.25175
5/9/19,200.72,193.5908,177.4477,1,0,500,0,100360,23725,124085,-0.008707809067,0.24085
5/10/19,197.18,194.0714,177.7647,1,0,500,0,98590,23725,122315,-0.01426441552,0.22315
5/13/19,185.72,194.2864,177.9825,1,0,500,0,92860,23725,116585,-0.04684625761,0.16585
5/14/19,188.66,194.5426,178.2084,1,0,500,0,94330,23725,118055,0.01260882618,0.18055
5/15/19,190.92,194.8504,178.5087,1,0,500,0,95460,23725,119185,0.00957180975,0.19185
5/16/19,190.08,195.1616,178.8412,1,0,500,0,95040,23725,118765,-0.003523933381,0.18765
5/17/19,189,195.4916,179.2239,1,0,500,0,94500,23725,118225,-0.004546794089,0.18225
5/20/19,183.09,195.6952,179.5865,1,0,500,0,91545,23725,115270,-0.02499471347,0.1527
5/21/19,186.6,195.8492,179.8808,1,0,500,0,93300,23725,117025,0.01522512362,0.17025
5/22/19,182.78,195.8866,180.1471,1,0,500,0,91390,23725,115115,-0.01632129887,0.15115
5/23/19,179.66,195.8456,180.3814,1,0,500,0,89830,23725,113555,-0.01355166573,0.13555
5/24/19,178.97,195.7504,180.5937,1,0,500,0,89485,23725,113210,-0.003038175334,0.1321
5/28/19,178.23,195.5926,180.7968,1,0,500,0,89115,23725,112840,-0.003268262521,0.1284
5/29/19,177.38,195.3798,181.1487,1,0,500,0,88690,23725,112415,-0.003766394895,0.12415
5/30/19,178.3,195.2152,181.4491,1,0,500,0,89150,23725,112875,0.004091980608,0.12875
5/31/19,175.07,194.9534,181.7205,1,0,500,0,87535,23725,111260,-0.01430786268,0.1126
6/3/19,173.3,194.5176,181.946,1,0,500,0,86650,23725,110375,-0.007954341183,0.10375
6/4/19,179.64,194.2894,182.2093,1,0,500,0,89820,23725,113545,0.0287202718,0.13545
6/5/19,182.54,194.1654,182.4967,1,0,500,0,91270,23725,114995,0.01277026729,0.14995
6/6/19,185.22,194.134,182.826,1,0,500,0,92610,23725,116335,0.01165268055,0.16335
6/7/19,190.15,194.1676,183.2275,1,0,500,0,95075,23725,118800,0.02118880818,0.188
